视频文件地址,视频ocr结果,视频asr结果,是否违规,线索内容,商品类别,获取时间,直播间链接,直播间名称
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善存保健品旗舰店/善存保健品旗舰店_2024-04-02_21-56-33_049.mp4,Centrum 善存 八会享5元 逆袭做素颜女王 直播间专属礼赠 王肉 C0 益生菌正装 80养 善存礼盒 女性 久坐办公室 孝敬父母表彰奖 饮食不规律 0 发质细软塌 免免力差  女善正装 买正装送正装 善存 关注领券 运费险 七天无理由 售后无忧 ,少了再加上你的不好的生活习惯和饮习惯以及你的一个生活压力他都会造成你的一个什么更大的一个缺口的需求是不是营养的需求如果你的营养没有及时跟上的话你会发生什么问题呢来比如说头发不戴在头上是不是是的什么床上呀地板上呀就是到处都有而且我们还会有出现是吗早上起床面色的一些暗沉沉拉黄黄有没有在随着年龄增加你会发现你的代某谢越来越慢了是不是啊是的你每一天饿个几顿你感觉好像没有什么变化对不对让自己还受罪那这个时候一定要注意点为什么我们的女明星能够有那么好的世贸财管理不仅仅是因为他们吃的很少更重要一点是他们自己有营养管家明白了吧所以你就会发现原来自己的生生体体做到一个营养的均和衡非常的重要您还会有多余的能量去进行消耗是不是今天下午直播间,否,"{'type': 2, 'content': {'匹配对': {'变体词': '代某谢', '原词': '代谢'}, '匹配方式': '人工'}}",保健品,2024/4/16 18:36,https://live.douyin.com/754533386856,善存保健品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善存保健品旗舰店/善存保健品旗舰店_2024-04-02_21-56-33_119.mp4,Centrum 善存 逆袭做素颜女王 王肉 直播间专属礼赔 C0 益生正装 2种饼 18+女性 久坐办公室 孝敬父母表彰奖 饮食不规律 0 发质细软塌 免免力差 品 0 女善正装 买正装送正装 关注领券 运费险 七天无理由 售后无忧 ,自己的一个状态更好一些以及马上夏天夏天就要到来了我想要做到一个体态的管理是不是是的光靠饿是没有办法的阿宝们反而会有到我们的什么呢这个呃带某些的一个什么不好是不是没错在直播间宝如果你想把你的代带谢谢往上去走一走那我们在直播间报去吧维生素补充到为什么我们那些女明星的一个申某材管理那么好不仅仅是吃的少更是因为他有我们专门的一个什么呢一个营养管理师明白了吗所以营养摄入均衡了你再去做身某材管理才能做到事半功倍啊没错你才能感受到他的代代谢谢跟得上呀所以宝去把一号零件带回家一号链接来最后两单免费试的机会是吧抓紧最后三分三十秒时间如果你错过了好吧明天没有免费试试了没有了我们说一千道一万不知道咱家的产品好不好的都不如直接把产品带回家没错今天有一个免,否,"{'type': 1, 'content': {'通用敏感词': '最后'}}",保健品,2024/4/16 18:36,https://live.douyin.com/754533386856,善存保健品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善存保健品旗舰店/善存保健品旗舰店_2024-04-02_21-56-33_119.mp4,Centrum 善存 逆袭做素颜女王 王肉 直播间专属礼赔 C0 益生正装 2种饼 18+女性 久坐办公室 孝敬父母表彰奖 饮食不规律 0 发质细软塌 免免力差 品 0 女善正装 买正装送正装 关注领券 运费险 七天无理由 售后无忧 ,自己的一个状态更好一些以及马上夏天夏天就要到来了我想要做到一个体态的管理是不是是的光靠饿是没有办法的阿宝们反而会有到我们的什么呢这个呃带某些的一个什么不好是不是没错在直播间宝如果你想把你的代带谢谢往上去走一走那我们在直播间报去吧维生素补充到为什么我们那些女明星的一个申某材管理那么好不仅仅是吃的少更是因为他有我们专门的一个什么呢一个营养管理师明白了吗所以营养摄入均衡了你再去做身某材管理才能做到事半功倍啊没错你才能感受到他的代代谢谢跟得上呀所以宝去把一号零件带回家一号链接来最后两单免费试的机会是吧抓紧最后三分三十秒时间如果你错过了好吧明天没有免费试试了没有了我们说一千道一万不知道咱家的产品好不好的都不如直接把产品带回家没错今天有一个免,否,"{'type': 2, 'content': {'匹配对': {'变体词': '身某材', '原词': '身材'}, '匹配方式': '人工'}}",保健品,2024/4/16 18:36,https://live.douyin.com/754533386856,善存保健品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善存保健品旗舰店/善存保健品旗舰店_2024-04-02_21-56-33_000.mp4,Centrum 善存 逆袭做素颜女王 入会享5元 王肉 00 女善7*2 善存礼盒 18+女性 久坐办公室 孝敬父母表彰奖 饮食不规律 维生素 0 和矿物质 发质细软塌 中老年男女 免免力差 0 女善正装 买正装送正装 库存告 善存 运 关注领券 运费险 官方正品 七天无理由 售后无忧 ,你的一个体态的我们的代代谢谢一定要跟上对不对那这个时候不是光靠饿才能做到一个申某材管理的哦一定要去做到银河氧的菌和痕你的深深体体才会去消耗多余的热量是不是是可以的咱家申请申请宝宝为什么呢因为跟大家说下我们具体的成分好不好首先我们家一号链接当中很多姐妹都在担心哎我有这个每个月都会有特殊的几天没错我这么特殊的时期能吃吗当然可以因为他当中有添加到我们的铁有扎到我们的一个围壁的成分是的是不是二宝们如果你像我们有一些小姐姐一样一到那特殊的几天就感觉实在不舒服对不对是的感觉气某色特别的差来铁的添加帮助的大家然后同时呢我们还有添加叶酸叶酸对女孩子有多好不用我多讲了好吧还有到我们的围壁大家族平常嘴巴里面容易有到一些配什么羊的来以及我们的叶酸啊我们的烟酸以及我们的生物素生物素就是呵护我们的,否,"{'type': 1, 'content': {'通用敏感词': '正品'}}",保健品,2024/4/16 18:40,https://live.douyin.com/754533386856,善存保健品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善存保健品旗舰店/善存保健品旗舰店_2024-04-02_21-56-33_000.mp4,Centrum 善存 逆袭做素颜女王 入会享5元 王肉 00 女善7*2 善存礼盒 18+女性 久坐办公室 孝敬父母表彰奖 饮食不规律 维生素 0 和矿物质 发质细软塌 中老年男女 免免力差 0 女善正装 买正装送正装 库存告 善存 运 关注领券 运费险 官方正品 七天无理由 售后无忧 ,你的一个体态的我们的代代谢谢一定要跟上对不对那这个时候不是光靠饿才能做到一个申某材管理的哦一定要去做到银河氧的菌和痕你的深深体体才会去消耗多余的热量是不是是可以的咱家申请申请宝宝为什么呢因为跟大家说下我们具体的成分好不好首先我们家一号链接当中很多姐妹都在担心哎我有这个每个月都会有特殊的几天没错我这么特殊的时期能吃吗当然可以因为他当中有添加到我们的铁有扎到我们的一个围壁的成分是的是不是二宝们如果你像我们有一些小姐姐一样一到那特殊的几天就感觉实在不舒服对不对是的感觉气某色特别的差来铁的添加帮助的大家然后同时呢我们还有添加叶酸叶酸对女孩子有多好不用我多讲了好吧还有到我们的围壁大家族平常嘴巴里面容易有到一些配什么羊的来以及我们的叶酸啊我们的烟酸以及我们的生物素生物素就是呵护我们的,否,"{'type': 2, 'content': {'匹配对': {'变体词': '代代谢谢', '原词': '代谢'}, '匹配方式': '人工'}}",保健品,2024/4/16 18:40,https://live.douyin.com/754533386856,善存保健品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善存保健品旗舰店/善存保健品旗舰店_2024-04-02_21-56-33_033.mp4,Centrum 善存 春日养寂好时节 逆袭做素颜女王 入会享5元 王肉 0 女善7*2 善存礼盒 2种美饼 18- 女性 久坐办公室 孝敬父母表彰奖 饮食不规律 0 发质细软塌 免免力差 图 +VB旗 买正装送正装 库存告急 善存 关注领券 运费险 七天无理由 售后无忧 ,百一十五单冠价格这样七十多块钱哦宝贝来给我们家宝宝这个送的正装一瓶只有最后五六单库存了给大家再上两单吧好吧好的没问题啊然后女士有啥用来宝给你介绍一下我们今天的一个几号链接一号链接一号链宝贝你先跟我说下你大概的年龄好吗如果你的年龄还没有达到五十家的话我们可以去拍一号链接啊是的一号链接呢你可以看过来了为什么要去支持我们的女生宝宝去安排我们的一个多种维生素矿物片呢首先我们的女生宝宝有没有觉得随着年龄增加我感觉我的脾气越来越暴躁了是不是是的不是说你的脾气不好是因为你身上少了一些元素明白了吗再加上我们还有到一些姐妹三十家二十三岁小女孩去买三号那些软糖啊软糖比较适合啊在直播间的星星宝宝来沧海薄三十岁家的时候你会发现随着年年增加钙的流失比较多对不对而且收尤其是生过孩子之后哎那个头发呀就跟普攻,否,"{'type': 1, 'content': {'通用敏感词': '最后'}}",保健品,2024/4/16 18:56,https://live.douyin.com/754533386856,善存保健品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善存保健品旗舰店/善存保健品旗舰店_2024-04-02_21-56-33_048.mp4,Centrum 善存 春日养额好时节 逆袭做素颜女王 王烤 00 女善7S*2 善存礼盒 18+ 女性 久坐办公室 孝敬父母表彰奖 饮食不规律 00 发质细软塌 免免力差  女善正装 买正装送正装 关注领券 运费险 七天无理由 售后无忧 ,还没有什么遐想问到主播的话我们呢就给大家再来推荐一下我们今天一号链接好吗我们今天的直播还有最后一个小时左右时间就要下播了啊大家如果在我们下播以后拍的话赠品没有而且价格会贵所以宝们一定要擦亮眼睛去选择每天的消耗品为什么我们要去吃我们家的一个复合维生素养品呢我们平常吃水果蔬菜不就行了吗来保我们恰恰相反我们在烹饪过程当中以及在我们的日常的饮食习惯当中其实摄入到的银河氧非常非常的少所以你会发现就算我吃的再好我晚上容易熬夜吧对不对我喜欢去吃一些什么重油重盐的食物吧再加上现在生活工作压力又那么的大不管是照顾孩子照顾家人还是工作学习那多会影响到你的一个身身体体对不对那么平常本身能够被我们所吸和收的食物当中银河羊本身就,否,"{'type': 1, 'content': {'通用敏感词': '最后'}}",保健品,2024/4/16 18:59,https://live.douyin.com/754533386856,善存保健品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善存保健品旗舰店/善存保健品旗舰店_2024-04-02_21-56-33_066.mp4,Centrum 善存 春日养寂好时节 逆袭做素颜女王 八会享5元 王肉 00 8养 女善7S*2 善存礼盒 久坐办公室 孝敬父母表彰奖 饮食不规律 0 发质细软塌 免免力差  买正装正装 耐力类 关注领券 运费险 七天无理由 售后无忧 ,但某县很差很差了我们就一定要自己先去检查一下自己有没有有到这个营养的缺失问题没错比如说平常吃重油中盐重口味食物的比如说平常吃外卖比较多的吃夜宵比较多的经常熬夜月亮不睡你不睡熬夜刷剧熬夜加班熬夜打游戏的没错以及我们在直播间各位宝们有没有发现随着年龄的增加代代谢谢会自然下来是不是而且给到大家什么头发丝到处都有啊包括还有出现到什么呢出现到我们什么干什么事情都提不起精神来对不对总感觉干什么事情都容易困容易累来这个时候就是身体在给你发出警告我需要营养了飞宝你再怎么去身材管理你都没有办法去进行到很好的一个帮助就是因为你的营养没跟上今天我们的各位女生宝尤其是我们家十八家二十家三十家哦我们四十家的各位美女们我们今天,否,"{'type': 2, 'content': {'匹配对': {'变体词': '代某谢', '原词': '代谢'}, '匹配方式': '人工'}}",保健品,2024/4/16 19:01,https://live.douyin.com/754533386856,善存保健品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善存保健品旗舰店/善存保健品旗舰店_2024-04-02_21-56-33_113.mp4,Centrum 善存 春日养寂好时节 逆袭做素颜女王 入会享5元 王 直播间专属礼赔 60 益生菌正装 久坐办公室 孝敬父母表彰奖 饮食不规律  发质细软塌 免免力差 图 妮 女善正装 买正装送正装 耐力类 运 关注领券 运费险 官方正品 七天无理由 售后无忧 ,小平的免费试机会也要拍一号链接两瓶装没错买一号链接第一个选项两平装的宝们跟我说声以拍来最后十分钟如果你今天错过了明天将没有试试机会了好吗今天赶上烫的灯真的是要把名额占下来好吧今天我们会给到大家多送十四片的旅行装免费实施机会您在回家喜欢吃留下来不喜欢吃咋办来今天无理由我们的运行险给你安排到家欢迎宝贝啊今天在你直播间您带回家我们家的一号链接的小子平两罐装如果你真的不喜欢这个颗粒大小你吃个两三片咱要是不喜欢你把正装退给我我们正啊我们送给你的免费试机会你自己留着好吧但是所就是免费送给你的你的今天在直播间女生的宝买我们家小子平就是无风险的购物体验好吧直播间感谢,否,"{'type': 1, 'content': {'通用敏感词': '最后'}}",保健品,2024/4/16 19:11,https://live.douyin.com/754533386856,善存保健品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善存保健品旗舰店/善存保健品旗舰店_2024-04-02_21-56-33_113.mp4,Centrum 善存 春日养寂好时节 逆袭做素颜女王 入会享5元 王 直播间专属礼赔 60 益生菌正装 久坐办公室 孝敬父母表彰奖 饮食不规律  发质细软塌 免免力差 图 妮 女善正装 买正装送正装 耐力类 运 关注领券 运费险 官方正品 七天无理由 售后无忧 ,小平的免费试机会也要拍一号链接两瓶装没错买一号链接第一个选项两平装的宝们跟我说声以拍来最后十分钟如果你今天错过了明天将没有试试机会了好吗今天赶上烫的灯真的是要把名额占下来好吧今天我们会给到大家多送十四片的旅行装免费实施机会您在回家喜欢吃留下来不喜欢吃咋办来今天无理由我们的运行险给你安排到家欢迎宝贝啊今天在你直播间您带回家我们家的一号链接的小子平两罐装如果你真的不喜欢这个颗粒大小你吃个两三片咱要是不喜欢你把正装退给我我们正啊我们送给你的免费试机会你自己留着好吧但是所就是免费送给你的你的今天在直播间女生的宝买我们家小子平就是无风险的购物体验好吧直播间感谢,否,"{'type': 2, 'content': {'匹配对': {'变体词': '身身体体', '原词': '身体'}, '匹配方式': '人工'}}",保健品,2024/4/16 19:11,https://live.douyin.com/754533386856,善存保健品旗舰店
